datetime,energy
2020-01-05 22:00:00,141.90680384431667
2020-01-05 23:00:00,156.94665868305418
2020-01-06 00:00:00,151.34443310903026
2020-01-06 01:00:00,147.25800039010718
2020-01-06 02:00:00,167.36849660316184
2020-01-06 03:00:00,147.26372513556908
2020-01-06 04:00:00,158.79602068991903
2020-01-06 05:00:00,149.18374485465944
2020-01-06 06:00:00,150.97955303004747
2020-01-06 07:00:00,159.7627946904401
2020-01-06 08:00:00,163.78286182306223
2020-01-06 09:00:00,160.30413356724048
2020-01-06 10:00:00,166.01980072218004
2020-01-06 11:00:00,171.22171883843606
2020-01-06 12:00:00,166.55038171778503
2020-01-06 13:00:00,151.81256890185222
2020-01-06 14:00:00,185.98338940400376
2020-01-06 15:00:00,178.93861617095064
2020-01-06 16:00:00,169.98900161972722
2020-01-06 17:00:00,181.3818953477906
2020-01-06 18:00:00,180.1326707060898
2020-01-06 19:00:00,184.3219190063786
2020-01-06 20:00:00,189.9643439608416
2020-01-06 21:00:00,191.4687428387044
2020-01-06 22:00:00,187.4894853770875
2020-01-06 23:00:00,175.98092553410314
2020-01-07 00:00:00,183.83286338989151
2020-01-07 01:00:00,188.64022286098864
2020-01-07 02:00:00,165.82734847852072
2020-01-07 03:00:00,183.31719435530624
2020-01-07 04:00:00,190.15519631978222
2020-01-07 05:00:00,200.2438287204061
2020-01-07 06:00:00,191.49618897574823
2020-01-07 07:00:00,211.11664563709496
2020-01-07 08:00:00,187.71488760966503
2020-01-07 09:00:00,198.48717493185168
2020-01-07 10:00:00,207.90804954889924
2020-01-07 11:00:00,208.88028073479595
2020-01-07 12:00:00,196.8578302797926
2020-01-07 13:00:00,204.22817300832745
2020-01-07 14:00:00,219.73851450115885
2020-01-07 15:00:00,210.96396873104803
2020-01-07 16:00:00,206.38689444715726
2020-01-07 17:00:00,232.29503747013234
2020-01-07 18:00:00,224.55050375064903
2020-01-07 19:00:00,225.6167901815759
2020-01-07 20:00:00,219.66638685600734
2020-01-07 21:00:00,238.58525861772293
2020-01-07 22:00:00,231.00749385689505
2020-01-07 23:00:00,228.02872455269704
2020-01-08 00:00:00,234.71119912002396
2020-01-08 01:00:00,231.48951366943695
2020-01-08 02:00:00,249.5223170400569
2020-01-08 03:00:00,238.65598882448091
2020-01-08 04:00:00,250.30922387216802
2020-01-08 05:00:00,241.9392463156199
2020-01-08 06:00:00,229.50067446617075
2020-01-08 07:00:00,251.79152790058617
2020-01-08 08:00:00,249.499850869149
2020-01-08 09:00:00,259.7808245380553
2020-01-08 10:00:00,255.04069260524187
2020-01-08 11:00:00,243.1590979435464
2020-01-08 12:00:00,244.65301965445587
2020-01-08 13:00:00,248.34571713401465
2020-01-08 14:00:00,251.4144126162058
2020-01-08 15:00:00,247.43884798544093
2020-01-08 16:00:00,240.24466895081838
2020-01-08 17:00:00,245.17212606115655
2020-01-08 18:00:00,248.06097021408146
2020-01-08 19:00:00,264.0006648271257
2020-01-08 20:00:00,251.29948467051315
2020-01-08 21:00:00,257.88187867881123
2020-01-08 22:00:00,252.15632857208013
2020-01-08 23:00:00,255.59534972714323
2020-01-09 00:00:00,241.98519702958055
2020-01-09 01:00:00,273.821232367403
2020-01-09 02:00:00,259.11435627525253
2020-01-09 03:00:00,241.32287186650757
2020-01-09 04:00:00,232.07596896342085
2020-01-09 05:00:00,248.92886488156307
2020-01-09 06:00:00,252.04644497039882
2020-01-09 07:00:00,230.29611028232165
2020-01-09 08:00:00,266.9267628608614
2020-01-09 09:00:00,243.81352019711392
2020-01-09 10:00:00,242.97521285637865
2020-01-09 11:00:00,221.94408115587945
2020-01-09 12:00:00,249.02773162900414
2020-01-09 13:00:00,236.19547302490338
2020-01-09 14:00:00,229.11052363267
2020-01-09 15:00:00,225.34545977541404
2020-01-09 16:00:00,235.43101566876862
2020-01-09 17:00:00,254.20527049318747
2020-01-09 18:00:00,225.326576989961
2020-01-09 19:00:00,210.7043807059701
2020-01-09 20:00:00,216.459005325585
2020-01-09 21:00:00,221.93218157282945
2020-01-09 22:00:00,230.27957609937852
2020-01-09 23:00:00,224.27011097571182
2020-01-10 00:00:00,233.20029559346682
2020-01-10 01:00:00,208.03823673824814
2020-01-10 02:00:00,217.60900722994162
2020-01-10 03:00:00,212.55206011244903
2020-01-10 04:00:00,219.1002867603441
2020-01-10 05:00:00,197.07520471709398
2020-01-10 06:00:00,221.3183932796481
2020-01-10 07:00:00,185.54718655735368
2020-01-10 08:00:00,190.38922483908917
2020-01-10 09:00:00,202.8047544997199
2020-01-10 10:00:00,181.7490697122174
2020-01-10 11:00:00,213.03045778410703
2020-01-10 12:00:00,197.62762794968023
2020-01-10 13:00:00,185.89317448693447
2020-01-10 14:00:00,206.55665956151572
2020-01-10 15:00:00,187.9081131564055
2020-01-10 16:00:00,193.1807480159012
2020-01-10 17:00:00,197.75563733046118
2020-01-10 18:00:00,192.99268090440705
2020-01-10 19:00:00,193.28980677351444
2020-01-10 20:00:00,168.9484073482493
2020-01-10 21:00:00,185.70772813613695
2020-01-10 22:00:00,190.46254890119897
2020-01-10 23:00:00,181.56072312199422
2020-01-11 00:00:00,180.1430932588669
2020-01-11 01:00:00,168.90191720080838
2020-01-11 02:00:00,157.82560443492767
2020-01-11 03:00:00,175.25621469465486
2020-01-11 04:00:00,179.3992421021855
2020-01-11 05:00:00,171.2559456681656
2020-01-11 06:00:00,149.84539554813162
2020-01-11 07:00:00,157.80007693699443
2020-01-11 08:00:00,160.47175298562192
2020-01-11 09:00:00,167.18122240634298
2020-01-11 10:00:00,155.80391981245035
2020-01-11 11:00:00,167.72732036182867
2020-01-11 12:00:00,153.15349789655676
2020-01-11 13:00:00,146.6183041229636
2020-01-11 14:00:00,147.6357764534718
2020-01-11 15:00:00,147.2996498358228
2020-01-11 16:00:00,162.21205913212341
2020-01-11 17:00:00,128.1777861176333
2020-01-11 18:00:00,156.27812961962044
2020-01-11 19:00:00,156.03394016838854
2020-01-11 20:00:00,152.2586272413498
2020-01-11 21:00:00,147.6870522119332
2020-01-11 22:00:00,147.61985489616964
2020-01-11 23:00:00,160.22816641767386
2020-01-12 00:00:00,165.30008254682932
2020-01-12 01:00:00,153.43814422562193
2020-01-12 02:00:00,159.0821724327871
2020-01-12 03:00:00,154.06083060644406
2020-01-12 04:00:00,160.07681101317692
2020-01-12 05:00:00,145.81595508196875
2020-01-12 06:00:00,167.29435734404748
2020-01-12 07:00:00,160.72020032203
2020-01-12 08:00:00,142.60540455069093
2020-01-12 09:00:00,142.40766342867695
2020-01-12 10:00:00,149.91712194683504
2020-01-12 11:00:00,149.6167639020367
2020-01-12 12:00:00,170.8539326092836
2020-01-12 13:00:00,144.9010631819202
2020-01-12 14:00:00,192.50957700701326
2020-01-12 15:00:00,156.00103750006133
2020-01-12 16:00:00,180.94096379512166
2020-01-12 17:00:00,160.26858455790847
2020-01-12 18:00:00,165.39486047939945
2020-01-12 19:00:00,171.5162802251822
2020-01-12 20:00:00,165.77037738821394
2020-01-12 21:00:00,175.56222851832007
2020-01-12 22:00:00,159.37444906279725
2020-01-12 23:00:00,160.0519408603378
2020-01-13 00:00:00,156.76640372541206
2020-01-13 01:00:00,177.5529832095867
2020-01-13 02:00:00,181.79854841860984
2020-01-13 03:00:00,175.7846162910504
2020-01-13 04:00:00,184.85415728470423
2020-01-13 05:00:00,192.0182292752617
2020-01-13 06:00:00,174.6525119600136
2020-01-13 07:00:00,172.2293374352343
2020-01-13 08:00:00,174.36819097090708
2020-01-13 09:00:00,182.36228146806295
2020-01-13 10:00:00,199.1077256236008
2020-01-13 11:00:00,188.1895974457567
2020-01-13 12:00:00,203.9038646100995
2020-01-13 13:00:00,192.20929429935353
2020-01-13 14:00:00,207.4554881491419
2020-01-13 15:00:00,205.24564875486956
2020-01-13 16:00:00,203.7347681138527
2020-01-13 17:00:00,201.0443961203623
2020-01-13 18:00:00,196.52248142059764
2020-01-13 19:00:00,206.7194729272566
2020-01-13 20:00:00,210.35990006692978
2020-01-13 21:00:00,233.77765432802428
2020-01-13 22:00:00,195.31478599419395
2020-01-13 23:00:00,218.68575834082822
2020-01-14 00:00:00,232.37680682255134
2020-01-14 01:00:00,224.63904765181806
2020-01-14 02:00:00,218.96445215218827
2020-01-14 03:00:00,234.6949072496365
2020-01-14 04:00:00,233.01917622217425
2020-01-14 05:00:00,230.00232678665998
2020-01-14 06:00:00,241.65515989731745
2020-01-14 07:00:00,236.07479575125254
2020-01-14 08:00:00,220.2389509838504
2020-01-14 09:00:00,224.50944191819246
2020-01-14 10:00:00,251.22009662988611
2020-01-14 11:00:00,229.87483425073788
2020-01-14 12:00:00,248.93616635720187
2020-01-14 13:00:00,246.17815859795283
2020-01-14 14:00:00,228.19595316484913
2020-01-14 15:00:00,233.6426764648016
2020-01-14 16:00:00,264.2882471760744
2020-01-14 17:00:00,253.40352971232758
2020-01-14 18:00:00,238.33421995611272
2020-01-14 19:00:00,253.59880414343604
2020-01-14 20:00:00,246.63404211112444
2020-01-14 21:00:00,233.33620205109025
2020-01-14 22:00:00,255.75959285152427
2020-01-14 23:00:00,261.58970340440374
2020-01-15 00:00:00,265.25285914884955
2020-01-15 01:00:00,235.2763719785286
2020-01-15 02:00:00,248.95960067475914
2020-01-15 03:00:00,244.66980623119534
2020-01-15 04:00:00,267.6621597892411
2020-01-15 05:00:00,230.2818451808972
2020-01-15 06:00:00,225.9759448935674
2020-01-15 07:00:00,245.1076886800337
2020-01-15 08:00:00,246.01765453813925
2020-01-15 09:00:00,254.28530747258588
2020-01-15 10:00:00,245.562423240418
2020-01-15 11:00:00,237.40915339361058
2020-01-15 12:00:00,240.51286566509722
2020-01-15 13:00:00,248.74020804719453
2020-01-15 14:00:00,246.77237518873704
2020-01-15 15:00:00,258.93273353086465
2020-01-15 16:00:00,269.2049532069781
2020-01-15 17:00:00,234.57603435934638
2020-01-15 18:00:00,242.27802217300825
2020-01-15 19:00:00,231.63203957739591
2020-01-15 20:00:00,217.62929264338672
2020-01-15 21:00:00,243.29264280724192
2020-01-15 22:00:00,231.73130261415417
2020-01-15 23:00:00,235.6039453852419
2020-01-16 00:00:00,240.22717786062628
2020-01-16 01:00:00,244.25481240734487
2020-01-16 02:00:00,229.39514013209958
2020-01-16 03:00:00,218.98343010213728
2020-01-16 04:00:00,218.05864374630667
2020-01-16 05:00:00,216.93681331292618
2020-01-16 06:00:00,221.9040623212183
2020-01-16 07:00:00,227.83189887961066
2020-01-16 08:00:00,236.28281251047528
2020-01-16 09:00:00,214.2659153333994
2020-01-16 10:00:00,213.17193150499799
2020-01-16 11:00:00,228.55047026927562
2020-01-16 12:00:00,213.4494484388854
2020-01-16 13:00:00,205.02252621057335
2020-01-16 14:00:00,202.27776280919414
2020-01-16 15:00:00,186.51122816559698
2020-01-16 16:00:00,195.78307851041725
2020-01-16 17:00:00,192.15064219799078
2020-01-16 18:00:00,201.41940138986777
2020-01-16 19:00:00,191.89421985803713
2020-01-16 20:00:00,182.660330451158
2020-01-16 21:00:00,181.70513181961428
2020-01-16 22:00:00,200.8935449162054
2020-01-16 23:00:00,186.60537417336928
2020-01-17 00:00:00,188.80466548438082
2020-01-17 01:00:00,181.98340184232325
2020-01-17 02:00:00,167.34841684925138
2020-01-17 03:00:00,180.50101107741128
2020-01-17 04:00:00,178.29449300580276
2020-01-17 05:00:00,177.18743245614655
2020-01-17 06:00:00,162.37219216936617
2020-01-17 07:00:00,180.64187997502685
2020-01-17 08:00:00,182.30634201896942
2020-01-17 09:00:00,155.1040222387304
2020-01-17 10:00:00,171.20370484197414
2020-01-17 11:00:00,162.57148296602915
2020-01-17 12:00:00,162.22366518125932
2020-01-17 13:00:00,187.16831122988444
2020-01-17 14:00:00,154.35834636717775
2020-01-17 15:00:00,175.7689512383605
2020-01-17 16:00:00,162.73791253448687
2020-01-17 17:00:00,156.79540825396643
2020-01-17 18:00:00,142.49801168555953
2020-01-17 19:00:00,160.68001663402123
2020-01-17 20:00:00,179.1421961390861
2020-01-17 21:00:00,152.59071369696747
2020-01-17 22:00:00,164.05329836404434
2020-01-17 23:00:00,155.9902097154817
2020-01-18 00:00:00,153.85639250131388
2020-01-18 01:00:00,166.64851095644633
2020-01-18 02:00:00,148.37708854867793
2020-01-18 03:00:00,152.2477020133293
2020-01-18 04:00:00,148.78177559788176
2020-01-18 05:00:00,152.9898064031081
2020-01-18 06:00:00,147.92143036697655
2020-01-18 07:00:00,137.5475035795695
2020-01-18 08:00:00,136.01754999178848
2020-01-18 09:00:00,158.1629643118804
2020-01-18 10:00:00,159.31782574628528
2020-01-18 11:00:00,136.91748559907052
2020-01-18 12:00:00,157.42488024913834
2020-01-18 13:00:00,143.67922182936852
2020-01-18 14:00:00,166.60137313840286
2020-01-18 15:00:00,149.09859903092598
2020-01-18 16:00:00,168.12374412368763
2020-01-18 17:00:00,157.52014973270758
2020-01-18 18:00:00,162.88864066416164
2020-01-18 19:00:00,154.831395583058
2020-01-18 20:00:00,164.00987927438706
2020-01-18 21:00:00,163.10201999263256
2020-01-18 22:00:00,161.92953769912208
2020-01-18 23:00:00,146.01331820924213
2020-01-19 00:00:00,141.68469094560493
2020-01-19 01:00:00,159.86142939574574
2020-01-19 02:00:00,145.83826651313817
2020-01-19 03:00:00,165.7087127350252
2020-01-19 04:00:00,175.48073264603963
2020-01-19 05:00:00,182.11563305206067
2020-01-19 06:00:00,187.11666508735948
2020-01-19 07:00:00,152.8341512374698
2020-01-19 08:00:00,176.96495946829629
2020-01-19 09:00:00,163.31604105209897
2020-01-19 10:00:00,188.08568959871732
2020-01-19 11:00:00,170.1520466496251
2020-01-19 12:00:00,173.7409772850573
2020-01-19 13:00:00,191.77025117583545
2020-01-19 14:00:00,180.91066065726383
2020-01-19 15:00:00,186.5148597102568
2020-01-19 16:00:00,181.60505111411535
2020-01-19 17:00:00,188.18152532523976
2020-01-19 18:00:00,223.4610099560153
2020-01-19 19:00:00,205.30237092000527
2020-01-19 20:00:00,216.202437982219
2020-01-19 21:00:00,205.35649391016807
2020-01-19 22:00:00,203.66021533228135
2020-01-19 23:00:00,198.590787832406
2020-01-20 00:00:00,207.56987231386356
2020-01-20 01:00:00,206.1643728969585
2020-01-20 02:00:00,193.72604313182495
2020-01-20 03:00:00,216.86767266469815
2020-01-20 04:00:00,223.31486916150465
2020-01-20 05:00:00,210.1742031263098
2020-01-20 06:00:00,208.5632142807686
2020-01-20 07:00:00,231.17559534867755
2020-01-20 08:00:00,226.92018176907038
2020-01-20 09:00:00,232.1037587639389
2020-01-20 10:00:00,223.45720908630588
2020-01-20 11:00:00,201.1644588857372
2020-01-20 12:00:00,240.45862294851867
2020-01-20 13:00:00,239.593516457804
2020-01-20 14:00:00,219.96075954744094
2020-01-20 15:00:00,250.08910074017763
2020-01-20 16:00:00,225.52897157579073
2020-01-20 17:00:00,248.01805880193587
2020-01-20 18:00:00,243.10624338116827
2020-01-20 19:00:00,239.58287207383714
2020-01-20 20:00:00,226.24555708183718
2020-01-20 21:00:00,259.97355209591194
2020-01-20 22:00:00,239.9969287908401
2020-01-20 23:00:00,232.93466971687639
2020-01-21 00:00:00,261.75513438900947
2020-01-21 01:00:00,255.94713439223673
2020-01-21 02:00:00,233.62678674997252
2020-01-21 03:00:00,251.6364412009371
2020-01-21 04:00:00,255.2259849278545
2020-01-21 05:00:00,255.46298442105692
2020-01-21 06:00:00,239.04036050033235
2020-01-21 07:00:00,258.07516114112747
2020-01-21 08:00:00,245.3776379938431
2020-01-21 09:00:00,257.45448848900776
2020-01-21 10:00:00,233.52865689347206
2020-01-21 11:00:00,230.09533441997547
2020-01-21 12:00:00,270.66571025951765
2020-01-21 13:00:00,241.7729222333425
2020-01-21 14:00:00,260.05916455449864
2020-01-21 15:00:00,247.1335951171218
2020-01-21 16:00:00,262.1460000359586
2020-01-21 17:00:00,248.18949190457104
2020-01-21 18:00:00,251.44637929968522
2020-01-21 19:00:00,263.8502944325449
2020-01-21 20:00:00,258.6981561574005
2020-01-21 21:00:00,254.75150070180854
2020-01-21 22:00:00,233.44750198593513
2020-01-21 23:00:00,239.856163148338
2020-01-22 00:00:00,243.47913913049138
2020-01-22 01:00:00,230.89826589416384
2020-01-22 02:00:00,228.77096441430683
2020-01-22 03:00:00,233.11234010915229
2020-01-22 04:00:00,248.0495628581839
2020-01-22 05:00:00,237.30327413868284
2020-01-22 06:00:00,231.50691323218916
2020-01-22 07:00:00,247.6725393938374
2020-01-22 08:00:00,228.82840325166285
2020-01-22 09:00:00,222.86207513895857
2020-01-22 10:00:00,221.89300331080022
2020-01-22 11:00:00,216.13474340836592
2020-01-22 12:00:00,216.1575208007707
2020-01-22 13:00:00,225.4789112431834
2020-01-22 14:00:00,228.70954860740304
2020-01-22 15:00:00,210.264878150103
2020-01-22 16:00:00,215.17510343102254
2020-01-22 17:00:00,208.69188761311653
2020-01-22 18:00:00,210.18676922012497
2020-01-22 19:00:00,216.77834052898427
2020-01-22 20:00:00,198.23145767216297
2020-01-22 21:00:00,199.06073702133727
2020-01-22 22:00:00,214.68556533161384
2020-01-22 23:00:00,227.78640847802055
2020-01-23 00:00:00,192.31383045001232
2020-01-23 01:00:00,193.24915415320862
2020-01-23 02:00:00,180.86979475679158
2020-01-23 03:00:00,186.11417715714586
2020-01-23 04:00:00,197.46437175782688
2020-01-23 05:00:00,189.23176134828554
2020-01-23 06:00:00,172.47127099328287
2020-01-23 07:00:00,186.68841280239792
2020-01-23 08:00:00,181.1622447451565
2020-01-23 09:00:00,178.43343923530628
2020-01-23 10:00:00,177.894425406431
2020-01-23 11:00:00,176.2852579579517
2020-01-23 12:00:00,171.8049075027754
2020-01-23 13:00:00,172.26743600198412
2020-01-23 14:00:00,168.2357125754702
2020-01-23 15:00:00,164.7920161561127
2020-01-23 16:00:00,170.3854197002759
2020-01-23 17:00:00,166.15025619296006
2020-01-23 18:00:00,164.72699318925208
2020-01-23 19:00:00,152.85850476106862
2020-01-23 20:00:00,169.4097495671642
2020-01-23 21:00:00,148.25892726071612
2020-01-23 22:00:00,148.28844733740954
2020-01-23 23:00:00,155.74052731594338
2020-01-24 00:00:00,146.9511187718802
2020-01-24 01:00:00,160.15320663101207
2020-01-24 02:00:00,169.04556290268525
2020-01-24 03:00:00,171.7917504581868
2020-01-24 04:00:00,150.13308119188378
2020-01-24 05:00:00,148.58745308216263
2020-01-24 06:00:00,150.96075540202793
2020-01-24 07:00:00,156.30140144502263
2020-01-24 08:00:00,171.9977731676071
2020-01-24 09:00:00,162.14847014190858
2020-01-24 10:00:00,140.07562192140676
2020-01-24 11:00:00,142.23017292461427
2020-01-24 12:00:00,142.7700118733657
2020-01-24 13:00:00,136.17115493928975
2020-01-24 14:00:00,148.73010095097223
2020-01-24 15:00:00,158.0185403119443
2020-01-24 16:00:00,153.36264326598743
2020-01-24 17:00:00,152.94182777594366
2020-01-24 18:00:00,154.627209628564
2020-01-24 19:00:00,148.73445345058312
2020-01-24 20:00:00,176.3789180255826
2020-01-24 21:00:00,131.7484606944242
2020-01-24 22:00:00,138.68227066324636
2020-01-24 23:00:00,159.28049996449639
2020-01-25 00:00:00,159.32896576016878
2020-01-25 01:00:00,162.2115442499402
2020-01-25 02:00:00,157.85199435281527
2020-01-25 03:00:00,157.35372716902356
2020-01-25 04:00:00,160.32088032853022
2020-01-25 05:00:00,152.82387925638437
2020-01-25 06:00:00,172.58521011782653
2020-01-25 07:00:00,166.0144806179378
2020-01-25 08:00:00,162.61503899166598
2020-01-25 09:00:00,176.42334999323492
2020-01-25 10:00:00,158.5853479408851
2020-01-25 11:00:00,182.07105256067686
2020-01-25 12:00:00,189.98431158379304
2020-01-25 13:00:00,171.6456579479231
2020-01-25 14:00:00,168.09022048272934
2020-01-25 15:00:00,172.30327579410476
2020-01-25 16:00:00,182.26432599615438
2020-01-25 17:00:00,181.9797041783237
2020-01-25 18:00:00,194.38991104162687
2020-01-25 19:00:00,170.21973292204345
2020-01-25 20:00:00,181.27623230638824
2020-01-25 21:00:00,171.3633986682302
2020-01-25 22:00:00,186.16875720840386
2020-01-25 23:00:00,194.25595609906654
2020-01-26 00:00:00,191.03723209289234
2020-01-26 01:00:00,182.9435848950939
2020-01-26 02:00:00,192.30292282834625
2020-01-26 03:00:00,205.57173729688944
2020-01-26 04:00:00,189.1550271734952
2020-01-26 05:00:00,211.77454568345556
2020-01-26 06:00:00,205.6626399124321
2020-01-26 07:00:00,212.687958501216
2020-01-26 08:00:00,212.37089145367764
2020-01-26 09:00:00,230.3572444955711
2020-01-26 10:00:00,218.2366052008269
2020-01-26 11:00:00,222.814795963019
2020-01-26 12:00:00,218.7551527924194
2020-01-26 13:00:00,229.40262580296502
2020-01-26 14:00:00,210.886689139621
2020-01-26 15:00:00,199.99042876859556
2020-01-26 16:00:00,236.3088012909036
2020-01-26 17:00:00,239.10623713470125
2020-01-26 18:00:00,221.05550591560947
2020-01-26 19:00:00,221.04098379435445
2020-01-26 20:00:00,230.1247923273166
2020-01-26 21:00:00,222.45115722604953
2020-01-26 22:00:00,236.74735139167854
2020-01-26 23:00:00,238.76192632389802
2020-01-27 00:00:00,240.97573012123723
2020-01-27 01:00:00,249.46544395507567
2020-01-27 02:00:00,241.3031346144005
2020-01-27 03:00:00,243.041650416885
2020-01-27 04:00:00,240.64041889516812
2020-01-27 05:00:00,258.0909376911055
2020-01-27 06:00:00,248.1566668860899
2020-01-27 07:00:00,232.75255951077474
2020-01-27 08:00:00,261.4643710634221
2020-01-27 09:00:00,258.59034988263306
2020-01-27 10:00:00,254.16372465194522
2020-01-27 11:00:00,247.19932106155053
2020-01-27 12:00:00,245.38092316286225
2020-01-27 13:00:00,254.87723166143948
2020-01-27 14:00:00,238.2262755351333
2020-01-27 15:00:00,271.3592412158953
2020-01-27 16:00:00,254.64509956058527
2020-01-27 17:00:00,250.08632974312803
2020-01-27 18:00:00,238.2266108366787
2020-01-27 19:00:00,238.4771346143689
2020-01-27 20:00:00,240.12305751461952
2020-01-27 21:00:00,251.7146812491087
2020-01-27 22:00:00,224.54536229974266
2020-01-27 23:00:00,235.1007918960786
2020-01-28 00:00:00,247.68678070037987
2020-01-28 01:00:00,245.9958026006105
2020-01-28 02:00:00,237.16450054876043
2020-01-28 03:00:00,255.09118204586218
2020-01-28 04:00:00,242.33587410750843
2020-01-28 05:00:00,252.0050805839552
2020-01-28 06:00:00,234.97006693654487
2020-01-28 07:00:00,240.73127060260217
2020-01-28 08:00:00,237.87541286787575
2020-01-28 09:00:00,230.1663084825183
2020-01-28 10:00:00,252.55241337638563
2020-01-28 11:00:00,245.45147018893627
2020-01-28 12:00:00,245.40869989241045
2020-01-28 13:00:00,243.81973779788873
2020-01-28 14:00:00,219.9475602062375
2020-01-28 15:00:00,226.6704686458264
2020-01-28 16:00:00,217.53659884956272
2020-01-28 17:00:00,254.1047245198228
2020-01-28 18:00:00,234.6275958695782
